track_id_src,text_length,all_seg_cnt,total_duration,speech_duration,speech_ratio,nsp06_seg_cnt,nsp06_word_cnt,nsp06_unique_word_cnt
3394472,0,0,0,0,0,0,0,0
525992,1462,43,115.0,0,0.0,0,0,0
4917797,751,31,87.28,0,0.0,0,0,0
4124496,445,2,60.0,0,0.0,0,0,0
10711395,445,2,60.0,0,0.0,0,0,0
31251933,0,0,0,0,0,0,0,0
455962554,157,26,56.0,28.0,0.5,12,24,3
5580500,534,2,60.0,0,0.0,0,0,0
547272461,0,0,0,0,0,0,0,0
545222308,1110,30,60.0,0,0.0,0,0,0
427033552,150,25,55.68000000000001,20.560000000000002,0.3692528735632184,10,20,3
30156407,888,2,60.0,0,0.0,0,0,0
434101091,534,2,60.0,0,0.0,0,0,0
31309170,0,0,0,0,0,0,0,0
15260467,0,0,0,0,0,0,0,0
529298404,205,2,60.0,30.0,0.5,1,2,2
30134580,348,87,87.0,0,0.0,0,0,0
80143531,457,2,60.0,30.0,0.5,1,74,7
5503332,525,15,60.0,0,0.0,0,0,0
30887060,443,2,60.0,0,0.0,0,0,0
424616010,435,4,58.36,28.36,0.48594928032899243,3,56,13
474777133,90,7,39.2,39.2,1.0,7,15,14
421564855,355,2,60.0,0,0.0,0,0,0
478635520,456,52,58.0,29.0,0.5,23,38,19
4568903,446,2,60.0,0,0.0,0,0,0
80246963,375,2,60.0,30.0,0.5,1,16,9
80216081,888,2,60.0,0,0.0,0,0,0
483700409,445,2,60.0,0,0.0,0,0,0
4800009,444,2,60.0,0,0.0,0,0,0
420505745,888,2,60.0,0,0.0,0,0,0
80299597,740,2,60.0,0,0.0,0,0,0
2950853,683,2,60.0,30.0,0.5,1,111,11
2804840,888,2,60.0,0,0.0,0,0,0
3250086,0,0,0,0,0,0,0,0
447657926,355,27,60.0,24.0,0.4,12,12,5
420496418,255,2,60.0,0,0.0,0,0,0
455901752,339,20,60.0,11.999999999999993,0.19999999999999987,5,10,6
1653156,534,2,60.0,0,0.0,0,0,0
427689144,0,0,0,0,0,0,0,0
30980950,143,23,59.0,29.0,0.4915254237288136,13,24,18
454999681,247,28,79.16,48.9,0.6177362304194037,14,45,24
423828088,398,29,60.0,28.0,0.4666666666666667,14,28,5
437785159,445,2,60.0,0,0.0,0,0,0
1739538,668,2,60.0,30.0,0.5,1,110,4
3538091,89,8,60.0,60.0,1.0,8,33,11
80278854,443,2,60.0,0,0.0,0,0,0
30429279,510,15,60.0,0,0.0,0,0,0
516487255,888,1,60.0,0,0.0,0,0,0
30974405,308,29,60.0,28.0,0.4666666666666667,14,14,1
31086926,0,0,0,0,0,0,0,0
453986617,888,2,60.0,0,0.0,0,0,0
483421163,445,2,60.0,0,0.0,0,0,0
2425704,557,1,60.0,0,0.0,0,0,0
483421165,445,2,60.0,0,0.0,0,0,0
421290513,888,2,60.0,0,0.0,0,0,0
483421173,370,25,60.0,28.0,0.4666666666666667,10,20,5
80046075,0,0,0,0,0,0,0,0
4901215,148,4,43.78,24.0,0.5481955230698949,3,11,8
2094942,105,21,84.0,56.0,0.6666666666666666,14,14,1
421031807,223,2,60.0,0,0.0,0,0,0
483421172,445,2,60.0,0,0.0,0,0,0
31251931,888,2,60.0,0,0.0,0,0,0
483421178,445,2,60.0,0,0.0,0,0,0
27303920,1188,36,72.0,0,0.0,0,0,0
544578512,1470,42,84.0,0,0.0,0,0,0
31473700,667,2,60.0,30.0,0.5,1,111,6
30677396,387,9,60.0,0,0.0,0,0,0
80383079,730,16,85.0,26.0,0.3058823529411765,5,47,22
483421176,112,1,60.0,0,0.0,0,0,0
4901223,445,1,30.0,0,0.0,0,0,0
5155742,666,2,60.0,30.0,0.5,1,111,2
483421177,445,2,60.0,0,0.0,0,0,0
10855723,0,0,0,0,0,0,0,0
4295846,213,9,64.0,63.0,0.984375,9,45,33
437785212,445,2,60.0,0,0.0,0,0,0
461575752,78,26,56.0,28.0,0.5,12,12,1
1731145,676,2,60.0,30.0,0.5,1,111,5
30268430,1110,2,60.0,0,0.0,0,0,0
2891358,446,2,60.0,0,0.0,0,0,0
31508646,534,2,60.0,0,0.0,0,0,0
305432,355,2,60.0,0,0.0,0,0,0
31276616,0,0,0,0,0,0,0,0
420864071,888,2,60.0,0,0.0,0,0,0
427004010,0,0,0,0,0,0,0,0
5545709,0,0,0,0,0,0,0,0
442910510,338,11,60.0,60.0,1.0,11,65,46
434121299,446,1,60.0,0,0.0,0,0,0
431387034,1428,42,84.0,0,0.0,0,0,0
433954120,510,11,63.24,0,0.0,0,0,0
62504814,888,2,60.0,0,0.0,0,0,0
490993562,534,2,60.0,0,0.0,0,0,0
30429281,1428,42,84.0,0,0.0,0,0,0
530887293,186,2,60.0,30.0,0.5,1,1,1
552942904,0,0,0,0,0,0,0,0
30429270,888,2,60.0,0,0.0,0,0,0
30526626,0,0,0,0,0,0,0,0
4811227,446,1,60.0,0,0.0,0,0,0
437474438,355,2,60.0,0,0.0,0,0,0
433370635,0,0,0,0,0,0,0,0
435438318,534,2,60.0,0,0.0,0,0,0
436364773,519,30,60.0,28.0,0.4666666666666667,14,28,13
1115503,5,1,43.480000000000004,13.480000000000004,0.3100275988960442,1,1,1
30993269,60,20,60.0,33.0,0.55,11,11,1
420570462,323,8,60.0,40.0,0.6666666666666666,8,67,44
424658436,355,2,60.0,0,0.0,0,0,0
434121289,128,1,60.0,0,0.0,0,0,0
434119634,0,0,0,0,0,0,0,0
483421162,298,1,60.0,0,0.0,0,0,0
19827940,176,4,60.0,4.0,0.06666666666666667,1,5,5
497486364,388,28,60.0,24.96,0.41600000000000004,13,23,11
25757808,105,21,84.0,56.0,0.6666666666666666,14,14,1
3591442,888,2,60.0,0,0.0,0,0,0
443614282,666,2,60.0,30.0,0.5,1,111,2
1117290,888,2,60.0,0,0.0,0,0,0
484608212,298,2,60.0,0,0.0,0,0,0
459509429,888,2,60.0,0,0.0,0,0,0
31300530,174,29,58.96,28.96,0.49118046132971505,14,28,2
437531887,136,2,60.0,30.0,0.5,1,2,2
4814405,208,2,60.0,30.0,0.5,1,4,4
483421170,442,2,60.0,0,0.0,0,0,0
483421166,156,12,84.0,0,0.0,0,0,0
447373144,666,2,60.0,30.0,0.5,1,110,3
424419124,586,2,60.0,30.0,0.5,1,61,24
30801563,0,0,0,0,0,0,0,0
30993267,668,2,60.0,30.0,0.5,1,110,3
423987703,888,2,60.0,0,0.0,0,0,0
474999568,445,2,60.0,0,0.0,0,0,0
426911186,534,2,60.0,0,0.0,0,0,0
483421167,740,2,60.0,0,0.0,0,0,0
5580499,444,2,60.0,0,0.0,0,0,0
4385189,374,2,35.32,5.32,0.1506228765571914,1,1,1
456516735,223,2,60.0,0,0.0,0,0,0
2042805,534,2,60.0,0,0.0,0,0,0
484737883,428,9,60.16,0,0.0,0,0,0
30264838,534,2,60.0,0,0.0,0,0,0
534414085,225,2,60.0,0,0.0,0,0,0
540660360,116,4,59.64,33.64,0.5640509725016767,3,23,20
424616015,298,26,60.0,26.0,0.43333333333333335,11,11,2
540660364,112,1,60.0,0,0.0,0,0,0
305423,355,2,60.0,0,0.0,0,0,0
2098055,152,23,56.0,18.0,0.32142857142857145,8,18,12
421264764,224,6,60.0,24.0,0.4,3,16,14
529298403,105,21,84.0,56.0,0.6666666666666666,14,14,1
483421179,726,30,60.0,0,0.0,0,0,0
435857151,444,2,60.0,0,0.0,0,0,0
547194918,376,30,60.0,28.0,0.4666666666666667,15,15,8
446912120,534,2,60.0,0,0.0,0,0,0
3200597,255,2,60.0,0,0.0,0,0,0
483421160,156,12,84.0,28.0,0.3333333333333333,4,8,2
435454177,287,50,84.8,28.78,0.3393867924528302,22,30,8
447506753,446,1,60.0,0,0.0,0,0,0
4274984,224,2,60.0,30.0,0.5,1,0,0
516108617,0,0,0,0,0,0,0,0
2387394,0,0,0,0,0,0,0,0
423956730,138,20,77.16,46.16,0.5982374287195438,5,12,6
424604993,255,2,60.0,0,0.0,0,0,0
30775499,888,2,60.0,0,0.0,0,0,0
26676029,0,0,0,0,0,0,0,0
483700407,355,2,60.0,0,0.0,0,0,0
3691226,355,2,60.0,0,0.0,0,0,0
538014649,255,2,60.0,0,0.0,0,0,0
481887889,0,0,0,0,0,0,0,0
4652488,1224,36,72.0,0,0.0,0,0,0
30677397,1849,43,85.0,0,0.0,0,0,0
421127218,22,3,22.080000000000002,10.46,0.473731884057971,3,4,4
515195018,0,0,0,0,0,0,0,0
540660370,443,2,60.0,0,0.0,0,0,0
539369322,0,0,0,0,0,0,0,0
435401090,534,2,60.0,0,0.0,0,0,0
540660376,0,0,0,0,0,0,0,0
529298405,355,2,60.0,0,0.0,0,0,0
544991919,152,18,60.54,53.540000000000006,0.8843739676247111,18,21,20
513257663,223,2,60.0,0,0.0,0,0,0
543040259,228,21,60.0,22.0,0.36666666666666664,6,12,4
451129618,888,2,60.0,0,0.0,0,0,0
479191829,1428,42,84.0,0,0.0,0,0,0
31393633,740,2,60.0,0,0.0,0,0,0
540660384,608,28,60.0,28.0,0.4666666666666667,13,26,3
3878125,447,2,60.0,0,0.0,0,0,0
26614372,446,1,60.0,0,0.0,0,0,0
3445098,144,24,56.0,24.0,0.42857142857142855,10,20,2
421455277,0,0,0,0,0,0,0,0
31179271,888,2,60.0,0,0.0,0,0,0
515195023,255,2,60.0,0,0.0,0,0,0
535933382,534,2,60.0,0,0.0,0,0,0
423987168,444,2,60.0,0,0.0,0,0,0
447175598,666,2,60.0,30.0,0.5,1,111,2
5025644,0,0,0,0,0,0,0,0
420815517,888,2,60.0,0,0.0,0,0,0
3861091,516,12,108.0,0,0.0,0,0,0
549940408,944,2,60.0,11.96,0.19933333333333333,1,2,2
547144076,0,0,0,0,0,0,0,0
450189316,445,2,60.0,0,0.0,0,0,0
30464595,54,18,58.0,29.0,0.5,9,9,1
11510337,0,0,0,0,0,0,0,0
548983639,380,24,60.0,16.0,0.26666666666666666,8,18,11
420964167,57,19,59.0,31.0,0.5254237288135594,10,10,1
528547,445,2,60.0,0,0.0,0,0,0
421552116,1505,43,115.0,0,0.0,0,0,0
3861087,935,3,77.44,30.0,0.38739669421487605,1,111,4
461665094,224,1,60.0,0,0.0,0,0,0
525981,0,0,0,0,0,0,0,0
30232996,888,2,60.0,0,0.0,0,0,0
512394224,255,2,60.0,0,0.0,0,0,0
4901216,445,2,60.0,0,0.0,0,0,0
80224396,355,2,60.0,0,0.0,0,0,0
434101200,358,34,88.64,55.16,0.6222924187725631,23,64,29
2843394,356,5,60.0,56.0,0.9333333333333333,4,60,49
445056641,680,2,60.0,30.0,0.5,1,112,5
434101206,190,22,61.0,58.5,0.9590163934426229,22,50,42
30997520,443,2,60.0,0,0.0,0,0,0
14819,740,2,60.0,0,0.0,0,0,0
540660401,0,0,0,0,0,0,0,0
535507267,355,2,60.0,0,0.0,0,0,0
457445619,0,0,0,0,0,0,0,0
427393683,677,2,60.0,30.0,0.5,1,111,6
540660386,152,22,56.06,20.060000000000002,0.3578308954691402,8,17,9
30145132,0,0,0,0,0,0,0,0
513257637,0,0,0,0,0,0,0,0
27111350,192,4,60.0,0,0.0,0,0,0
4638499,1020,30,60.0,0,0.0,0,0,0
30007111,741,2,60.0,0,0.0,0,0,0
2377911,0,0,0,0,0,0,0,0
4641426,220,13,61.0,54.0,0.8852459016393442,13,38,31
544686706,888,2,60.0,0,0.0,0,0,0
472137909,82,10,60.62,34.22,0.5645001649620587,10,12,12
510261522,131,11,59.5,7.0,0.11764705882352941,3,4,4
63197478,444,2,60.0,0,0.0,0,0,0
80293018,510,15,60.0,0,0.0,0,0,0
80178899,171,28,58.0,28.0,0.4827586206896552,14,29,7
31076457,37,2,12.52,11.82,0.9440894568690097,2,7,7
3861092,155,2,60.0,30.0,0.5,1,1,1
515195015,255,2,60.0,0,0.0,0,0,0
4570005,163,19,58.42,29.42,0.5035946593632318,4,8,5
5118951,0,0,0,0,0,0,0,0
498786217,888,2,60.0,0,0.0,0,0,0
1684526,0,0,0,0,0,0,0,0
63120651,138,23,59.519999999999996,15.519999999999996,0.26075268817204295,8,16,3
546485757,445,2,60.0,0,0.0,0,0,0
2751534,385,28,60.0,24.0,0.4,12,24,8
528246042,233,2,60.0,30.0,0.5,1,5,5
4837682,105,21,84.0,56.0,0.6666666666666666,14,14,1
4807246,255,2,60.0,0,0.0,0,0,0
420588229,886,2,60.0,0,0.0,0,0,0
511298903,1470,42,84.0,0,0.0,0,0,0
459446501,0,0,0,0,0,0,0,0
434390732,0,0,0,0,0,0,0,0
447478535,255,2,60.0,0,0.0,0,0,0
4718463,534,2,60.0,0,0.0,0,0,0
546436782,1428,42,84.0,0,0.0,0,0,0
499998499,0,0,0,0,0,0,0,0
458068253,745,16,63.76,54.760000000000005,0.8588456712672523,15,137,87
533487323,168,28,60.0,28.0,0.4666666666666667,13,26,3
534414086,201,32,83.28,25.119999999999997,0.3016330451488953,11,22,4
5204363,0,0,0,0,0,0,0,0
528243915,374,26,60.0,17.840000000000003,0.2973333333333334,10,21,6
24362128,0,0,0,0,0,0,0,0
30429280,0,0,0,0,0,0,0,0
511298911,0,0,0,0,0,0,0,0
3843445,249,16,69.18,11.18,0.16160740098294302,1,11,7
527038938,298,2,60.0,0,0.0,0,0,0
525982,888,2,60.0,0,0.0,0,0,0
525851794,790,19,117.0,19.5,0.16666666666666666,3,3,3
528246029,227,30,85.0,27.0,0.3176470588235294,8,17,4
4612884,0,0,0,0,0,0,0,0
3790492,355,2,60.0,0,0.0,0,0,0
434321336,355,2,60.0,0,0.0,0,0,0
511298915,255,2,60.0,0,0.0,0,0,0
528246024,445,2,60.0,0,0.0,0,0,0
17077185,740,2,60.0,0,0.0,0,0,0
4513403,57,19,59.0,31.0,0.5254237288135594,10,10,1
421215786,0,0,0,0,0,0,0,0
31023858,443,2,60.0,0,0.0,0,0,0
31251465,177,29,60.0,24.0,0.4,12,24,4
553486515,299,26,60.0,27.200000000000003,0.45333333333333337,11,11,1
553177277,445,2,60.0,0,0.0,0,0,0
534414083,3,1,2.0,2.0,1.0,1,1,1
531028785,75,15,60.0,32.0,0.5333333333333333,8,8,1
3429835,888,2,60.0,0,0.0,0,0,0
538014648,0,0,0,0,0,0,0,0
31116015,255,2,60.0,0,0.0,0,0,0
2387397,432,9,81.0,0,0.0,0,0,0
80097258,558,2,60.0,30.0,0.5,1,55,6
440926253,306,28,58.0,28.0,0.4827586206896552,14,42,4
515195024,255,2,60.0,0,0.0,0,0,0
30026931,132,22,56.0,24.0,0.42857142857142855,8,16,3
527038941,334,3,87.38,0,0.0,0,0,0
538014644,150,25,60.0,8.0,0.13333333333333333,4,8,3
1582455,0,0,0,0,0,0,0,0
512394230,740,2,60.0,0,0.0,0,0,0
4267042,1806,42,84.0,0,0.0,0,0,0
460067564,445,2,60.0,0,0.0,0,0,0
513257629,1206,2,60.0,0,0.0,0,0,0
1117467,1806,42,84.0,0,0.0,0,0,0
513257650,740,2,60.0,0,0.0,0,0,0
4541909,224,1,60.0,0,0.0,0,0,0
513257662,1470,42,84.0,0,0.0,0,0,0
23160034,446,2,60.0,0,0.0,0,0,0
510042990,142,15,60.0,42.0,0.7,15,16,16
480274900,50,10,33.0,6.0,0.18181818181818182,2,2,1
473224129,363,17,67.4,8.399999999999999,0.12462908011869434,2,21,21
538014643,0,0,0,0,0,0,0,0
540660394,0,0,0,0,0,0,0,0
513257673,1470,42,84.0,0,0.0,0,0,0
513257649,1470,42,84.0,0,0.0,0,0,0
465073981,443,2,60.0,0,0.0,0,0,0
465367137,444,2,60.0,0,0.0,0,0,0
528243913,39,1,8.36,8.36,1.0,1,6,6
515195020,0,0,0,0,0,0,0,0
510510940,888,2,60.0,0,0.0,0,0,0
3878128,534,2,60.0,0,0.0,0,0,0
540660395,200,22,58.0,20.0,0.3448275862068966,8,24,6
427162909,856,8,72.0,42.0,0.5833333333333334,7,23,16
525851804,255,2,60.0,0,0.0,0,0,0
496351130,952,28,86.0,0,0.0,0,0,0
4357282,445,2,60.0,0,0.0,0,0,0
525851809,607,1,60.0,0,0.0,0,0,0
515195019,750,30,60.0,0,0.0,0,0,0
534269747,1222,43,85.92,0,0.0,0,0,0
540660388,402,2,60.0,30.0,0.5,1,1,1
511298908,810,30,60.0,0,0.0,0,0,0
30075952,888,2,60.0,0,0.0,0,0,0
534269733,255,2,60.0,0,0.0,0,0,0
1210842,255,2,60.0,0,0.0,0,0,0
61102933,197,34,84.0,27.0,0.32142857142857145,13,26,4
443858651,111,3,34.0,0,0.0,0,0,0
528246034,1470,42,84.0,0,0.0,0,0,0
30518167,1041,26,60.0,20.000000000000007,0.3333333333333334,10,20,5
421657568,355,2,60.0,0,0.0,0,0,0
454210764,0,0,0,0,0,0,0,0
528246025,255,2,60.0,0,0.0,0,0,0
515195021,223,2,60.0,0,0.0,0,0,0
488601955,0,0,0,0,0,0,0,0
512394240,1470,42,84.0,0,0.0,0,0,0
435640915,445,2,60.0,0,0.0,0,0,0
527038931,382,3,75.07,0,0.0,0,0,0
534414088,0,0,0,0,0,0,0,0
511298904,235,9,86.0,14.06,0.16348837209302325,1,1,1
540660392,27,1,3.7,3.7,1.0,1,6,6
515195022,0,0,0,0,0,0,0,0
497370,0,0,0,0,0,0,0,0
2048244,0,0,0,0,0,0,0,0
528243919,255,2,60.0,0,0.0,0,0,0
429007124,446,1,60.0,0,0.0,0,0,0
527271554,0,0,0,0,0,0,0,0
535933383,888,2,60.0,0,0.0,0,0,0
528246026,255,2,60.0,0,0.0,0,0,0
528246041,445,2,60.0,0,0.0,0,0,0
511298919,0,0,0,0,0,0,0,0
513257664,252,9,63.0,0,0.0,0,0,0
515195017,256,9,60.0,28.0,0.4666666666666667,1,1,1
527038942,0,0,0,0,0,0,0,0
422813640,168,28,58.0,26.0,0.4482758620689655,13,26,4
527038940,669,3,60.0,28.0,0.4666666666666667,1,5,5
527038924,368,3,60.0,13.019999999999996,0.21699999999999994,1,3,3
515195016,255,2,60.0,0,0.0,0,0,0
5021824,888,2,60.0,0,0.0,0,0,0
441755687,480,15,60.0,0,0.0,0,0,0
525851790,954,2,60.0,30.0,0.5,1,94,81
511298920,223,2,60.0,0,0.0,0,0,0
511298909,225,2,60.0,30.0,0.5,1,1,1
434121865,0,0,0,0,0,0,0,0
528243922,255,2,60.0,0,0.0,0,0,0
527038937,255,2,60.0,0,0.0,0,0,0
538014646,741,2,60.0,0,0.0,0,0,0
525851793,740,2,60.0,0,0.0,0,0,0
525851795,581,2,30.1,0.10000000000000142,0.0033222591362126715,1,83,8
511298907,284,3,60.0,1.6000000000000014,0.02666666666666669,1,1,1
511298902,1050,30,60.0,0,0.0,0,0,0
525851798,417,2,60.0,30.0,0.5,1,10,6
80176797,0,0,0,0,0,0,0,0
512394231,393,29,60.0,26.0,0.43333333333333335,13,26,5
511298917,223,2,60.0,0,0.0,0,0,0
524000744,445,2,60.0,0,0.0,0,0,0
513257640,1470,42,84.0,0,0.0,0,0,0
421127226,1554,42,84.0,0,0.0,0,0,0
528246032,255,2,60.0,0,0.0,0,0,0
527038944,120,2,44.0,0,0.0,0,0,0
534269737,255,2,60.0,0,0.0,0,0,0
513257670,980,28,86.0,0,0.0,0,0,0
528243918,740,2,60.0,0,0.0,0,0,0
511298918,1023,36,79.56,18.759999999999998,0.23579688285570635,6,34,32
513257652,255,2,60.0,0,0.0,0,0,0
512394206,255,2,60.0,0,0.0,0,0,0
528243910,125,25,56.0,28.0,0.5,11,22,3
525851797,342,13,115.0,23.92,0.20800000000000002,1,1,1
525851799,667,2,60.0,30.0,0.5,1,53,32
512394212,1110,2,60.0,0,0.0,0,0,0
525851808,6,1,4.04,4.04,1.0,1,1,1
512394237,462,15,59.24,0,0.0,0,0,0
534269744,255,2,60.0,0,0.0,0,0,0
528246035,94,16,86.0,68.0,0.7906976744186046,16,32,5
528243914,142,23,57.480000000000004,21.480000000000004,0.37369519832985393,8,17,8
512394226,644,2,60.0,0,0.0,0,0,0
512394222,128,1,60.0,0,0.0,0,0,0
534269731,255,2,60.0,0,0.0,0,0,0
525851807,740,2,60.0,0,0.0,0,0,0
534269738,1470,42,84.0,0,0.0,0,0,0
513257636,19,3,89.18,31.180000000000007,0.3496299618748599,3,4,4
534269728,255,2,60.0,0,0.0,0,0,0
513257647,0,0,0,0,0,0,0,0
4732075,627,12,65.24000000000001,0,0.0,0,0,0
513257632,0,0,0,0,0,0,0,0
513257642,1232,39,85.98,9.98,0.11607350546638753,1,2,2
527038929,1380,2,60.0,0,0.0,0,0,0
527038946,180,3,44.0,0,0.0,0,0,0
486359684,445,2,60.0,0,0.0,0,0,0
527038932,237,26,60.0,28.0,0.4666666666666667,11,22,3
511298914,1120,40,80.0,0,0.0,0,0,0
513257656,225,2,60.0,0,0.0,0,0,0
512394233,223,2,60.0,0,0.0,0,0,0
525851796,740,2,60.0,0,0.0,0,0,0
513257660,0,0,0,0,0,0,0,0
534269745,1350,30,60.0,0,0.0,0,0,0
527038950,258,27,60.0,26.0,0.43333333333333335,12,12,4
513257661,128,1,60.0,0,0.0,0,0,0
513257655,809,2,84.5,24.5,0.28994082840236685,1,27,12
553177273,445,2,60.0,0,0.0,0,0,0
525851802,255,2,60.0,0,0.0,0,0,0
528243923,261,28,60.0,25.5,0.425,13,25,5
513257667,840,30,60.0,0,0.0,0,0,0
4467274,446,1,60.0,0,0.0,0,0,0
534269730,255,2,60.0,0,0.0,0,0,0
528243925,255,2,60.0,0,0.0,0,0,0
528246031,255,2,60.0,0,0.0,0,0,0
435401091,192,4,58.0,0,0.0,0,0,0
511298905,0,0,0,0,0,0,0,0
513257666,126,2,60.0,30.0,0.5,1,1,1
528243908,255,2,60.0,0,0.0,0,0,0
528246038,140,28,56.0,28.0,0.5,14,28,5
511298900,1664,50,110.0,26.0,0.23636363636363636,8,36,28
10624647,162,27,56.019999999999996,25.959999999999994,0.46340592645483747,13,26,3
513257638,740,2,60.0,0,0.0,0,0,0
525851800,740,2,60.0,0,0.0,0,0,0
528243927,255,2,60.0,0,0.0,0,0,0
552905409,298,2,60.0,0,0.0,0,0,0
527038926,1050,30,60.0,0,0.0,0,0,0
525851806,255,2,60.0,0,0.0,0,0,0
513257658,337,3,86.5,0,0.0,0,0,0
513257633,2,1,3.86,3.86,1.0,1,1,1
534269736,255,2,60.0,0,0.0,0,0,0
525851805,260,2,60.0,30.0,0.5,1,1,1
545435457,1054,28,60.0,29.199999999999996,0.4866666666666666,12,24,2
527038948,112,1,60.0,0,0.0,0,0,0
553177272,1406,2,60.0,0,0.0,0,0,0
528246039,255,2,60.0,0,0.0,0,0,0
528246030,741,2,60.0,0,0.0,0,0,0
527038925,255,2,60.0,0,0.0,0,0,0
528246036,255,2,60.0,0,0.0,0,0,0
497380,0,0,0,0,0,0,0,0
513257671,870,29,58.0,0,0.0,0,0,0
512394239,255,2,60.0,0,0.0,0,0,0
528243926,1059,30,60.0,29.04,0.484,14,27,5
469410474,714,15,59.48,0,0.0,0,0,0
538014645,0,0,0,0,0,0,0,0
511298910,1380,2,60.0,0,0.0,0,0,0
534269746,8,1,22.14,22.14,1.0,1,1,1
527038935,1206,2,60.0,0,0.0,0,0,0
501243923,688,16,62.0,0,0.0,0,0,0
528246043,158,2,51.28,21.28,0.41497659906396256,1,1,1
553177274,445,2,60.0,0,0.0,0,0,0
513257641,255,2,60.0,0,0.0,0,0,0
527038923,709,29,86.24000000000001,1.84,0.02133580705009276,1,1,1
477526582,1428,42,84.0,0,0.0,0,0,0
1575893,0,0,0,0,0,0,0,0
534269743,255,2,60.0,0,0.0,0,0,0
513257668,1506,43,114.0,0.4,0.0035087719298245615,1,5,5
528243917,0,0,0,0,0,0,0,0
527038936,255,2,60.0,0,0.0,0,0,0
527038922,130,26,56.0,26.0,0.4642857142857143,12,24,4
513257645,255,2,60.0,0,0.0,0,0,0
434121290,0,0,0,0,0,0,0,0
434121303,88,21,56.0,28.0,0.5,7,8,5
513257631,1410,30,60.0,0,0.0,0,0,0
511298913,1248,39,78.0,0,0.0,0,0,0
541987174,445,2,60.0,0,0.0,0,0,0
525851792,740,2,60.0,0,0.0,0,0,0
534269740,128,1,60.0,0,0.0,0,0,0
434101971,0,0,0,0,0,0,0,0
525851801,0,0,0,0,0,0,0,0
21506460,444,2,60.0,0,0.0,0,0,0
525851803,439,2,59.0,29.0,0.4915254237288136,1,27,3
420505466,534,2,60.0,0,0.0,0,0,0
511298912,1622,50,106.84,21.84,0.2044178210408087,7,17,17
528243916,255,2,60.0,0,0.0,0,0,0
528243921,123,24,57.68,24.16000000000001,0.4188626907073511,10,19,3
513257654,4,1,29.32,29.32,1.0,1,1,1
511298899,1385,3,85.5,15.26,0.17847953216374268,1,1,1
525851791,382,3,87.51,0,0.0,0,0,0
512394215,1470,42,84.0,0,0.0,0,0,0
528243924,735,3,84.38,22.5,0.266650865133918,1,18,17
534269732,1470,42,84.0,0,0.0,0,0,0
527038921,1850,38,84.28,0,0.0,0,0,0
534269742,180,3,44.0,0,0.0,0,0,0
513257651,180,3,44.0,0,0.0,0,0,0
545435459,740,2,60.0,0,0.0,0,0,0
513257635,1568,56,114.0,0,0.0,0,0,0
527038943,1450,51,82.32,0,0.0,0,0,0
553177276,363,24,60.0,22.0,0.36666666666666664,8,16,4
63176632,444,2,60.0,0,0.0,0,0,0
1597867,888,2,60.0,0,0.0,0,0,0
545435461,173,29,60.0,28.0,0.4666666666666667,14,28,4
528243911,433,16,81.28,23.28,0.28641732283464566,1,5,5
534269741,255,2,60.0,0,0.0,0,0,0
546176274,445,2,60.0,0,0.0,0,0,0
527038947,1206,2,60.0,0,0.0,0,0,0
496351131,0,0,0,0,0,0,0,0
511298916,1470,42,84.0,0,0.0,0,0,0
528246037,327,22,60.0,16.0,0.26666666666666666,7,14,3
512394238,255,2,60.0,0,0.0,0,0,0
528243920,126,4,64.0,27.12,0.42375,1,2,2
527038928,1470,42,84.0,0,0.0,0,0,0
534269739,989,18,60.0,28.0,0.4666666666666667,2,4,3
434121393,888,2,60.0,0,0.0,0,0,0
513257653,2071,3,85.0,0,0.0,0,0,0
413948,447,2,60.0,30.0,0.5,1,2,2
528243912,255,2,60.0,0,0.0,0,0,0
527038949,7,1,3.58,3.58,1.0,1,1,1
512394218,0,0,0,0,0,0,0,0
512394208,1110,2,60.0,0,0.0,0,0,0
512394220,840,30,60.0,0,0.0,0,0,0
528243909,0,0,0,0,0,0,0,0
512394236,1470,42,84.0,0,0.0,0,0,0
512394228,446,2,60.0,30.0,0.5,1,1,1
541987171,444,2,60.0,0,0.0,0,0,0
511298901,225,2,60.0,30.0,0.5,1,1,1
528246028,1225,8,81.78,25.86,0.3162142333088775,6,6,4
528246027,255,2,60.0,0,0.0,0,0,0
420852874,156,26,56.0,26.0,0.4642857142857143,12,24,2
498270755,132,21,61.0,25.0,0.4098360655737705,3,7,4
512394235,1110,2,60.0,0,0.0,0,0,0
513257634,0,0,0,0,0,0,0,0
545435460,740,2,60.0,0,0.0,0,0,0
513257672,1098,39,86.04,10.040000000000001,0.11668991166899118,1,7,7
513257644,960,30,60.0,0,0.0,0,0,0
553177279,445,2,60.0,0,0.0,0,0,0
511298906,0,0,0,0,0,0,0,0
513257657,1110,2,60.0,0,0.0,0,0,0
80216078,0,0,0,0,0,0,0,0
3608615,888,2,60.0,0,0.0,0,0,0
547987026,740,2,60.0,0,0.0,0,0,0
527038939,987,18,60.0,16.0,0.26666666666666666,2,2,1
513257646,613,28,60.0,28.08,0.46799999999999997,13,27,6
2593197,1806,42,84.0,0,0.0,0,0,0
545435463,470,10,60.0,0,0.0,0,0,0
541987175,445,2,60.0,0,0.0,0,0,0
527038927,120,2,44.0,0,0.0,0,0,0
513257669,223,2,60.0,0,0.0,0,0,0
434101197,261,20,56.72,28.799999999999997,0.5077574047954866,12,39,35
